Date,Ticker,Adj Close,Volume
2020-01-02,GOOGL,1368.6800537109375,1363900
2020-01-03,GOOGL,1361.52001953125,1170400
2020-01-06,GOOGL,1397.81005859375,2338400
2020-01-07,GOOGL,1395.1099853515625,1716500
2020-01-08,GOOGL,1405.0400390625,1765700
2020-01-09,GOOGL,1419.7900390625,1660000
2020-01-10,GOOGL,1428.9599609375,1312900
2020-01-13,GOOGL,1440.030029296875,1536500
2020-01-14,GOOGL,1430.5899658203125,1303800
2020-01-15,GOOGL,1439.199951171875,1077500
2020-01-16,GOOGL,1450.1600341796875,1304000
2020-01-17,GOOGL,1479.52001953125,2621200
2020-01-21,GOOGL,1482.25,2446500
2020-01-22,GOOGL,1483.8699951171875,1422900
2020-01-23,GOOGL,1484.68994140625,1332500
2020-01-24,GOOGL,1466.1700439453125,1489300
2020-01-27,GOOGL,1431.72998046875,1706600
2020-01-28,GOOGL,1450.5,1486200
2020-01-29,GOOGL,1456.699951171875,1078300
2020-01-30,GOOGL,1454.25,1355500
2020-01-31,GOOGL,1432.780029296875,2191100
2020-02-03,GOOGL,1482.5999755859375,3608800
2020-02-04,GOOGL,1445.4100341796875,4794000
2020-02-05,GOOGL,1446.050048828125,1818800
2020-02-06,GOOGL,1475.969970703125,1891100
2020-02-07,GOOGL,1479.1099853515625,1418000
2020-02-10,GOOGL,1508.6600341796875,1915100
2020-02-11,GOOGL,1510.06005859375,1742600
2020-02-12,GOOGL,1518.6300048828125,1552100
2020-02-13,GOOGL,1513.3900146484375,1145700
2020-02-14,GOOGL,1518.72998046875,1159900
2020-02-18,GOOGL,1519.43994140625,1282100
2020-02-19,GOOGL,1524.8699951171875,1137300
2020-02-20,GOOGL,1516.989990234375,1298100
2020-02-21,GOOGL,1483.4599609375,2126000
2020-02-24,GOOGL,1419.8599853515625,2478000
2020-02-25,GOOGL,1386.3199462890625,2579000
2020-02-26,GOOGL,1390.469970703125,2488800
2020-02-27,GOOGL,1314.949951171875,3114500
2020-02-28,GOOGL,1339.25,4010900
2020-03-02,GOOGL,1386.3199462890625,2771500
2020-03-03,GOOGL,1337.719970703125,2830100
2020-03-04,GOOGL,1381.5999755859375,2379900
2020-03-05,GOOGL,1314.760009765625,2719000
2020-03-06,GOOGL,1295.739990234375,3232000
2020-03-09,GOOGL,1215.7900390625,3462600
2020-03-10,GOOGL,1275.1700439453125,2743600
2020-03-11,GOOGL,1210.9000244140625,2736600
2020-03-12,GOOGL,1111.550048828125,4716300
2020-03-13,GOOGL,1214.27001953125,3970000
2020-03-16,GOOGL,1073.0,4826000
2020-03-17,GOOGL,1118.06005859375,4159700
2020-03-18,GOOGL,1091.18994140625,4652200
2020-03-19,GOOGL,1111.6700439453125,3703200
2020-03-20,GOOGL,1068.2099609375,4143900
2020-03-23,GOOGL,1054.1300048828125,4183600
2020-03-24,GOOGL,1130.010009765625,3623400
