Date,Ticker,Adj Close,Volume
2020-01-02,WORK,23.020000457763672,11672300
2020-01-03,WORK,22.459999084472656,6765400
2020-01-06,WORK,23.520000457763672,12528700
2020-01-07,WORK,23.829999923706055,9948100
2020-01-08,WORK,23.770000457763672,7522700
2020-01-09,WORK,23.170000076293945,11306800
2020-01-10,WORK,23.1200008392334,5633800
2020-01-13,WORK,23.200000762939453,5829400
2020-01-14,WORK,22.280000686645508,10466400
2020-01-15,WORK,22.329999923706055,7991900
2020-01-16,WORK,22.969999313354492,6955000
2020-01-17,WORK,22.459999084472656,9408700
2020-01-21,WORK,22.309999465942383,5275900
2020-01-22,WORK,22.139999389648438,3964000
2020-01-23,WORK,21.219999313354492,8073000
2020-01-24,WORK,20.59000015258789,9070500
2020-01-27,WORK,20.059999465942383,9400400
2020-01-28,WORK,20.979999542236328,8438200
2020-01-29,WORK,20.799999237060547,7142800
2020-01-30,WORK,20.639999389648438,6295300
2020-01-31,WORK,20.729999542236328,5398800
2020-02-03,WORK,20.979999542236328,6471900
2020-02-04,WORK,23.25,20621100
2020-02-05,WORK,23.309999465942383,12429000
2020-02-06,WORK,22.649999618530273,7972400
2020-02-07,WORK,22.989999771118164,4735000
2020-02-10,WORK,26.540000915527344,61006000
2020-02-11,WORK,25.979999542236328,22224000
2020-02-12,WORK,25.809999465942383,9891700
2020-02-13,WORK,26.549999237060547,9858900
2020-02-14,WORK,27.989999771118164,17914500
2020-02-18,WORK,27.579999923706055,14606500
2020-02-19,WORK,27.5,7219000
2020-02-20,WORK,27.489999771118164,10114800
2020-02-21,WORK,28.440000534057617,18551000
2020-02-24,WORK,27.920000076293945,11519500
2020-02-25,WORK,26.75,11124600
2020-02-26,WORK,26.610000610351562,7564700
2020-02-27,WORK,26.219999313354492,8731500
2020-02-28,WORK,27.020000457763672,9927900
2020-03-02,WORK,27.209999084472656,9163800
2020-03-03,WORK,26.920000076293945,8929900
2020-03-04,WORK,27.799999237060547,7931800
2020-03-05,WORK,28.389999389648438,20713800
2020-03-06,WORK,26.420000076293945,17042100
2020-03-09,WORK,24.889999389648438,10489100
2020-03-10,WORK,25.059999465942383,11114400
2020-03-11,WORK,23.6200008392334,9381500
2020-03-12,WORK,21.350000381469727,22313100
2020-03-13,WORK,19.59000015258789,49949500
2020-03-16,WORK,17.040000915527344,22321400
2020-03-17,WORK,19.899999618530273,21975500
2020-03-18,WORK,18.010000228881836,26186700
2020-03-19,WORK,21.010000228881836,42253700
2020-03-20,WORK,22.229999542236328,19419500
2020-03-23,WORK,24.75,18564100
2020-03-24,WORK,25.950000762939453,18741800
2020-03-25,WORK,25.8799991607666,14644100
2020-03-26,WORK,28.479999542236328,25945700
2020-03-27,WORK,28.579999923706055,17938500
2020-03-30,WORK,28.209999084472656,12831200
2020-03-31,WORK,26.84000015258789,11559500
2020-04-01,WORK,25.75,8348000
2020-04-02,WORK,24.260000228881836,11099800
2020-04-03,WORK,24.260000228881836,6540400
2020-04-06,WORK,24.309999465942383,13454700
2020-04-07,WORK,23.479999542236328,21658200
2020-04-08,WORK,24.899999618530273,10145100
2020-04-09,WORK,24.700000762939453,9968900
2020-04-13,WORK,24.959999084472656,10783800
2020-04-14,WORK,25.31999969482422,10432600
2020-04-15,WORK,28.030000686645508,18216500
2020-04-16,WORK,29.3799991607666,32865900
2020-04-17,WORK,28.100000381469727,16279700
2020-04-20,WORK,29.25,23160600
2020-04-21,WORK,26.459999084472656,20504500
2020-04-22,WORK,26.15999984741211,9656300
2020-04-23,WORK,26.530000686645508,14308600
2020-04-24,WORK,26.059999465942383,10946000
2020-04-27,WORK,27.309999465942383,12846500
2020-04-28,WORK,26.8799991607666,13150300
2020-04-29,WORK,27.06999969482422,12889700
2020-04-30,WORK,26.690000534057617,10594200
2020-05-01,WORK,26.3799991607666,8070400
2020-05-04,WORK,27.200000762939453,6978300
2020-05-05,WORK,27.290000915527344,6912300
2020-05-06,WORK,27.6299991607666,6964100
2020-05-07,WORK,29.950000762939453,20940900
2020-05-08,WORK,31.15999984741211,24750900
2020-05-11,WORK,31.260000228881836,19915700
2020-05-12,WORK,31.010000228881836,16481000
2020-05-13,WORK,30.200000762939453,20129000
2020-05-14,WORK,31.65999984741211,12443100
2020-05-15,WORK,31.329999923706055,14103800
2020-05-18,WORK,29.0,16959300
