Date,Ticker,Adj Close,Volume
2020-01-02,CRM,166.99000549316406,5189300
2020-01-03,CRM,166.1699981689453,3205400
2020-01-06,CRM,173.4499969482422,8836200
2020-01-07,CRM,176.0,8272700
2020-01-08,CRM,177.3300018310547,7225100
2020-01-09,CRM,179.60000610351562,5952900
2020-01-10,CRM,180.1999969482422,5111800
2020-01-13,CRM,183.85000610351562,6202600
2020-01-14,CRM,182.1199951171875,4342300
2020-01-15,CRM,181.05999755859375,3886600
2020-01-16,CRM,182.69000244140625,3485300
2020-01-17,CRM,182.22999572753906,4577000
2020-01-21,CRM,185.27000427246094,6302400
2020-01-22,CRM,182.75,4781800
2020-01-23,CRM,183.97999572753906,4369000
2020-01-24,CRM,182.11000061035156,4653600
2020-01-27,CRM,180.7100067138672,4239400
2020-01-28,CRM,182.85000610351562,3445300
2020-01-29,CRM,181.77000427246094,2785500
2020-01-30,CRM,185.6699981689453,3715700
2020-01-31,CRM,182.30999755859375,4193300
2020-02-03,CRM,185.4199981689453,4755700
2020-02-04,CRM,188.33999633789062,3983200
2020-02-05,CRM,185.49000549316406,6162700
2020-02-06,CRM,186.72999572753906,4102700
2020-02-07,CRM,185.72000122070312,3713100
2020-02-10,CRM,189.1199951171875,3873500
2020-02-11,CRM,189.11000061035156,4299200
2020-02-12,CRM,189.4600067138672,4535400
2020-02-13,CRM,188.63999938964844,3132100
2020-02-14,CRM,189.9499969482422,3599400
2020-02-18,CRM,191.08999633789062,4957000
2020-02-19,CRM,192.8699951171875,3903200
2020-02-20,CRM,193.36000061035156,5451200
2020-02-21,CRM,189.5,5242100
2020-02-24,CRM,185.94000244140625,8463300
2020-02-25,CRM,181.27000427246094,11361100
2020-02-26,CRM,178.8699951171875,13923100
2020-02-27,CRM,172.14999389648438,9927300
2020-02-28,CRM,170.39999389648438,12643600
2020-03-02,CRM,176.75999450683594,7761000
2020-03-03,CRM,169.3699951171875,8323500
2020-03-04,CRM,175.69000244140625,5846300
2020-03-05,CRM,169.60000610351562,5797500
2020-03-06,CRM,164.0800018310547,9757700
2020-03-09,CRM,151.2100067138672,9657100
2020-03-10,CRM,161.33999633789062,11443900
2020-03-11,CRM,154.57000732421875,10341300
2020-03-12,CRM,140.58999633789062,13213000
2020-03-13,CRM,147.77999877929688,13765400
2020-03-16,CRM,124.30000305175781,13845300
2020-03-17,CRM,135.4199981689453,12191500
2020-03-18,CRM,132.24000549316406,12988200
2020-03-19,CRM,139.4600067138672,10444000
2020-03-20,CRM,139.35000610351562,12450100
2020-03-23,CRM,140.52000427246094,11898300
2020-03-24,CRM,153.63999938964844,11834400
2020-03-25,CRM,147.05999755859375,10639300
2020-03-26,CRM,154.72999572753906,8573100
2020-03-27,CRM,146.0,8273500
2020-03-30,CRM,149.85000610351562,7650400
2020-03-31,CRM,143.97999572753906,10429700
2020-04-01,CRM,134.05999755859375,8737600
2020-04-02,CRM,134.32000732421875,8150500
2020-04-03,CRM,134.30999755859375,6004400
2020-04-06,CRM,147.5500030517578,12296800
2020-04-07,CRM,145.07000732421875,7859500
2020-04-08,CRM,151.1199951171875,7665500
2020-04-09,CRM,154.5500030517578,7094600
2020-04-13,CRM,152.5,5138600
2020-04-14,CRM,157.7100067138672,7334300
2020-04-15,CRM,155.6300048828125,4042600
2020-04-16,CRM,157.05999755859375,4391500
2020-04-17,CRM,162.6199951171875,7312900
2020-04-20,CRM,162.75999450683594,4686000
2020-04-21,CRM,150.55999755859375,13737900
2020-04-22,CRM,154.13999938964844,6665500
2020-04-23,CRM,151.72000122070312,6281400
2020-04-24,CRM,153.97999572753906,6712000
2020-04-27,CRM,157.6300048828125,5036400
2020-04-28,CRM,154.4600067138672,4731800
2020-04-29,CRM,160.42999267578125,5256700
2020-04-30,CRM,161.9499969482422,6830700
2020-05-01,CRM,156.3699951171875,4276900
2020-05-04,CRM,161.47000122070312,5974200
2020-05-05,CRM,163.25,5264800
2020-05-06,CRM,163.6699981689453,4112600
2020-05-07,CRM,169.89999389648438,6460900
2020-05-08,CRM,175.89999389648438,5405900
2020-05-11,CRM,182.6699981689453,8696000
2020-05-12,CRM,177.5399932861328,5904600
2020-05-13,CRM,169.63999938964844,12534900
2020-05-14,CRM,167.0,7442300
2020-05-15,CRM,171.3300018310547,5673800
2020-05-18,CRM,172.5,6399500
2020-05-19,CRM,176.0399932861328,5264000
2020-05-20,CRM,176.92999267578125,4951200
2020-05-21,CRM,175.25999450683594,4429700
2020-05-22,CRM,177.85000610351562,4965100
2020-05-26,CRM,176.52000427246094,8353600
2020-05-27,CRM,176.60000610351562,6340200
2020-05-28,CRM,181.10000610351562,10275200
2020-05-29,CRM,174.7899932861328,19645400
2020-06-01,CRM,176.36000061035156,5711600
2020-06-02,CRM,174.22999572753906,8571800
2020-06-03,CRM,174.99000549316406,6004000
2020-06-04,CRM,171.44000244140625,7301600
2020-06-05,CRM,173.8800048828125,8232200
2020-06-08,CRM,176.5500030517578,4592600
2020-06-09,CRM,174.55999755859375,4025600
2020-06-10,CRM,182.10000610351562,8127200
2020-06-11,CRM,172.0500030517578,6518900
2020-06-12,CRM,175.11000061035156,5439600
2020-06-15,CRM,178.61000061035156,6000000
2020-06-16,CRM,180.47999572753906,5824100
2020-06-17,CRM,181.39999389648438,5036700
2020-06-18,CRM,187.66000366210938,8677800
2020-06-19,CRM,186.9499969482422,11841000
2020-06-22,CRM,191.64999389648438,6252200
2020-06-23,CRM,189.05999755859375,6950800
2020-06-24,CRM,185.5500030517578,4903100
2020-06-25,CRM,188.33999633789062,4022400
2020-06-26,CRM,183.1699981689453,7595700
2020-06-29,CRM,183.3300018310547,3972100
2020-06-30,CRM,187.3300018310547,4478900
2020-07-01,CRM,191.88999938964844,4754600
2020-07-02,CRM,192.52999877929688,4200300
2020-07-06,CRM,197.72000122070312,5794200
2020-07-07,CRM,196.3800048828125,5431500
2020-07-08,CRM,200.27999877929688,4233700
2020-07-09,CRM,200.74000549316406,6062800
